username,video_id,description,predicted_label,predicted_confidence,check_this,method,reviewed_at
dokter_ika,7665716931210661138,Replying to @Deoll Semangat rawat kulitnya #LoveYourSkin❤️ #belajarbersamadrika #Edukasidrika,health,1.0,False,manual_labeled,
dokter_ika,7665370348983995666,Beda ya #belajarbersamadrika #Edukasidrika #stoppenyalahgunaanobatkeras #StopMerkuri,health,1.0,False,manual_labeled,
dokter_ika,7664890198320336136,"Kulit sehat dibangun dengan ilmu, bukan dengan coba-coba. Jangan mudah percaya pada racikan viral ya",health,1.0,False,manual_labeled,
dokter_ika,7664430124204330248,Alasan kenapa Pemilihan Basic Skincare TEPAT mempengaruhi kesehatan kulit kamu 👍🏻 #belajarbersamadri,health,1.0,False,manual_labeled,
dokter_ika,7664209421798591762,Obat ini untuk kasus kelainan kulit berat dan harus wajib dalam pengawasan ketat oleh dokter.. Kalia,health,1.0,False,manual_labeled,
dokter_ika,7664094492076608786,#belajarbersamadrika #Edukasidrika #stoppenyalahgunaanobatkeras #StopMerkuri #waspadakrimberbahaya,health,1.0,False,manual_labeled,
dokter_ika,7663446562667777298,Replying to @A. ekspektasinya apa dengan HB dosting? #hbdosting #belajarbersamadrika #Edukasidrika,health,1.0,False,manual_labeled,
dokter_ika,7663273426303356168,Tetap jaga keseimbangan kulit kamu #belajarbersamadrika #Edukasidrika #purging #SkinBarrier,health,1.0,False,manual_labeled,
dokter_ika,7662597381598350610,#belajarbersamadrika #Edukasidrika #PublicWarningBPOM #KosmetikIlegal #krimberbahaya,health,1.0,False,manual_labeled,
dokter_ika,7662351642477612306,Peringatan penjual krim berbahaya #belajarbersamadrika #Edukasidrika #krimberbahaya #stoppenyalahgun,health,1.0,False,manual_labeled,
dokter_ika,7661130437334502664,"Sayangnya, visual seperti itu dapat membentuk persepsi bahwa kulit putih adalah bukti kolagen bekerj",health,1.0,False,manual_labeled,
dokter_ika,7658147280922414344,"#duet with @🪭👛🧚mami Boru kalit 🧚👛🪭 #Stitch Semangat pulihkan kembali ya ibu, gunakan produk yang nya",health,1.0,False,manual_labeled,
dokter_ika,7657765561346084114,Replying to @Sukahatilah Namanya penjual nakal ya bilangnya aman aja yang penting cuan-cuan…. Hati2 ,health,1.0,False,manual_labeled,
dokter_ika,7648282184788299015,Replying to @nurhidayahBanyak orang mengira warna kulit tubuh hanya ditentukan oleh genetik. Padahal,health,1.0,False,manual_labeled,
dokter_ika,7646794629630692616,HB seperti ini dugaan kuat melakukan penyalahgunaan obat keras seperti Hidroquinon dosis tinggi dan ,health,1.0,False,manual_labeled,
dokter_ika,7645974476789648648,"Saat terbongkar, sibuk mencari simpati. Padahal yang seharusnya mendapat simpati adalah para konsume",health,1.0,False,manual_labeled,
dokter_ika,7639983083319479559,"Siapa yang mengalami? biasanya baru sadar setelah terjadi “ketergantungan toksik”, kulit jadi lebih ",health,1.0,False,manual_labeled,
dokter_ika,7639551132125236498,#belajarbersamadrika #edukasidrika #jagakulitmu #drIkaJawab,health,1.0,False,manual_labeled,
dokter_ika,7638825055841045767,Ini tanda kulit berminyak #belajarbersamadrika #edukasidrika #jagakulitmu #drIkaJawab,health,1.0,False,manual_labeled,
dokter_ika,7633680819118214418,Krim yang bikin putih dalam 3 hari itu bukan keajaiban. Itu bahaya yang belum kamu lihat #DrIkaJawab,health,1.0,False,manual_labeled,
dokter_ika,7631052177062071559,"Siapapun yang melakukan, selama judulnya injeksi putih, suntik putih, infus whitening belum ada jami",health,1.0,False,manual_labeled,
dokter_ika,7630338992289975560,Kulit mengelupas apalagi kemerahan dan perih (iritasi) harus evaluasi dan segera perbaiki dengan pen,health,1.0,False,manual_labeled,
dokter_ika,7629199538196188434,Replying to @Destri Ana32 Pejuang jerawat harus perhatikan faktor ini #acneprone #skincarenonkomedog,health,1.0,False,manual_labeled,
dokter_ika,7627084860410137864,"Banyak kasus yang saya temui, flek justru muncul karena:kulit sering iritasi, peradangan kulit, skin",health,1.0,False,manual_labeled,
dokter_ika,7626168093676440850,Replying to @Elli similikity Fitzpatrick 3 keatas kulit lebih mudah menggelap #belajarbersamadrika #,health,1.0,False,manual_labeled,
dokter_ika,7625811916199398664,"Kalu sudah main di area berbahaya syulit bertobat, camkan ini ya guys 👍🏻 Jaga kulitmu dari penjual n",health,1.0,False,manual_labeled,
dokter_ika,7624173704574143751,Overclaim atau ada bahan berbahayanya??? Hati-hati mengklaim!!! #belajarbersamadrika #edukasidrika #,health,1.0,False,manual_labeled,
dokter_ika,7622210353832758535,"Bukan semua yang cepat itu baik,bukan semua yang putih itu sehat.Ada harga yang tak terlihat,dibayar",health,1.0,False,manual_labeled,
dokter_ika,7622116919310552327,Kalau sudah nakals sulit bertobat!!! #belajarbersamadrika #edukasidrika #jagakulitmu #stoptoksikkrim,health,1.0,False,manual_labeled,
dokter_ika,7619895561096940807,Hati-hati dengan Klaim tidak masuk akal maupun yang berlebihan Sumber: @BPOM RI #belajarbersamadrika,health,1.0,False,manual_labeled,
dokter_ika,7618964946306714888,"Jadi kalau ada krim yang klaim bisa menghilangkan freckles permanen, harus lebih kritis.Kulit sehat ",health,1.0,False,manual_labeled,
dokter_ika,7617730577336257800,"PERCAYA??? Tidak ada bahan yang bisa mengubah warna kulit asli kamu, suplemen antioksidan membantu m",health,1.0,False,manual_labeled,
dokter_ika,7615254949240491271,Para pejuang jerawat.. Semangat 🤗💪 #acnefighter #pejuangjerawat #belajarbersamadrika #edukasidokteri,health,1.0,False,manual_labeled,
dokter_ika,7614788077671746823,Replying to @Dini sari Ini hal yang menyusahkan para MUA!!! Hati-hati produk perawatan kulit Ilegal ,health,1.0,False,manual_labeled,
dokter_ika,7613977074486824210,Jangan menormalisasi Marketing Overclaim❗️ Apalagi yang mengandung bahan berberbahaya untuk pemutih ,health,1.0,False,manual_labeled,
dokter_ika,7613337804944313608,Jadi jangan percaya iklan2 pemutih ya guys #belajarbersamadrika #edukasidokterika #jagakulitmu #cint,health,1.0,False,manual_labeled,
dokter_ika,7613193577220279559,Warna kulit tidak bisa diubah!!! Kebanyakan orang Indonesia di Fitzpatrick 3-5 #belajarbersamadrika ,health,1.0,False,manual_labeled,
dokter_ika,7612139695534918919,"Replying to @Halim OlshopKalteng Ini mengandung obat keras, di Indonesia, kandungan ini tidak boleh ",health,1.0,False,manual_labeled,
dokter_ika,7611747064594140434,Replying to @Cintaku🦋 Merkuri itu RACUN!!! #jagakulitmu #belajarbersamadrika #edukasidokterika #merk,health,1.0,False,manual_labeled,
dokter_ika,7609110719124081928,"Replying to @Adindafikri🦋 Kenyataan pahit, Tapi ini Faktanya… #belajarbersamadrika #jagakulitmu #edu",health,1.0,False,manual_labeled,
dokter_ika,7607296640835243271,Merawat kulit pun demikian. Setiap langkah kecil yang kita lakukan hari ini sedang membentuk kualita,health,1.0,False,manual_labeled,
dokter_ika,7607273785103879431,"Future Glow Series terbaru dari Dricha, eksklusif di akun @DRICHA Future Glow Bukan sekedar pelembab",health,1.0,False,manual_labeled,
dokter_ika,7606273300230130951,"Replying to @zansshann✨💤 Yang udah pada pinter semaga kasih tau orang-orang terdekat ya, jauh-jauh d",health,1.0,False,manual_labeled,
dokter_ika,7605943070638591239,"Replying to @Secckaa Hati-hati guys, lebih kritis membeli suplemen apapun #belajarbersamadrika #eduk",health,1.0,False,manual_labeled,
dokter_ika,7605616750788480263,Replying to @MiuChan #belajarbersamadrika #edukasidokterika #jagakulitmu,health,1.0,False,manual_labeled,
dokter_ika,7602409559315025160,Harus paham dengan kulitmu sendiri #belajarbersamadrika #edukasidokterika #Kulitsehatsenyamanitu,health,1.0,False,manual_labeled,
dokter_ika,7601773537317195026,Replying to @Wandi #belajarbersamadrika #edukasidokterika,health,1.0,False,manual_labeled,
dokter_ika,7601521325311560978,Replying to @shitie Krim toksik itu krim perawatan dengan menyalahgunakan obat steroid sebagai peraw,health,1.0,False,manual_labeled,
dokter_ika,7601433491808455954,"Begini kira-kira kondisnya, betul para korban krim penyalahgunaan obat keras? #stoppenyalahgunaanoba",health,1.0,False,manual_labeled,
dokter_ika,7601110114854030610,#belajarbersamadrika #edukasidokterika #stoppenyalahgunaanobatkeras #jagakulitmu,health,1.0,False,manual_labeled,
dokter_ika,7600926567363136775,"Ingat negara kita beriklim TROPIS, Salah satu penyebab sulitnya penanganan Melasma atau hiperpigment",health,1.0,False,manual_labeled,
dokter_ika,7599084305226272018,Masuk terus dalam lingkaran syetan.. Kapan mau sehatnya kalau fungsi alami kulit selalu ditekan? Ini,health,1.0,False,manual_labeled,
dokter_ika,7598843950560234770,"Obat Steroid BUKAN untuk pemutih kulit, penggemuk badan!!! Berbahaya jika disalahgunakan #belajarber",health,1.0,False,manual_labeled,
dokter_ika,7598021499685031176,Replying to @alfatih Siapa yang masih ketergantungan krim perawatan? eh ternyata ada kandungan yg bu,health,1.0,False,manual_labeled,
dokter_ika,7597355452493548807,Replying to @Hi Jenong Kulit area mulut & lipatan cuping hidung lebih tipis dan reaktif #belajarbers,health,1.0,False,manual_labeled,
dokter_ika,7597238013902556424,"Masuk tahun ke 7 saya mengedukasi krim2 berbahaya, bukan perkara persaingan bisnis, tapi krim yang d",health,1.0,False,manual_labeled,
dokter_ika,7594734579613781256,"“Hati-hati membeli atau meracik sendiri krim, lotion, sabun perawatan kulit. Kulit bukan tempat uji ",health,1.0,False,manual_labeled,
dokter_ika,7593986727543393554,Krim racikan yang terlihat “ampuh” sebenarnya sedang bekerja MERUSAK bukan memperbaikinya… #belajarb,health,1.0,False,manual_labeled,
dokter_ika,7593581563896499464,DAMPAK MERKURI PADA KESEHAAN KULIT DAN TUBUH PENGGUNANYA NYATA!!!! #belajarbersamadrika #edukasidokt,health,1.0,False,manual_labeled,
dokter_ika,7592629513629076754,Jaga skin barrier kamu #belajarbersamadrika #edukasidokterika #jagakulitmu #totoljerawat,health,1.0,False,manual_labeled,
dokter_ika,7592463866781551890,Replying to @nugra Selalu kritis merespon iklan-iklan supaya kamu terhindar dari overclaim dan bahan,health,1.0,False,manual_labeled,
dokter_ika,7592089187277376786,Atau kalian pernah tenukan ada yang lengket krimnya dengan merk yang sama? #belajarbersamadrika #edu,health,1.0,False,manual_labeled,
dokteramiraobgyn,7642343702920219912,keputihan terus menerus dan nyeri saat berhubungan intim!jangan sampai mulut rahimmu seperti ini #ka,health,1.0,False,manual_labeled,
dokteramiraobgyn,7638666131733040392,apakah dirumah anda ada perempuan menopouse yang hidup bersama anda dan tiba2 keluar darah dari jala,health,1.0,False,manual_labeled,
dokteramiraobgyn,7637540746828008722,untuk para suami yang suka maksa istrinya lahir normal setelah secar #janganpaksaistri#bekassecar#fy,health,1.0,False,manual_labeled,
dokteramiraobgyn,7630080882933583122,siapa bumil yang suka minum boba#minumanboba#hatihatigulanya#bumilboba#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7621033238714125575,pernah gak sih kalian sakali aja mikirin diri sendiri #pernahgaksekaliajamikirindirisendiri#fypage,health,1.0,False,manual_labeled,
dokteramiraobgyn,7618809614326402325,hubungan sex sejak pacaran kutil kelamin di usia 22 tahun #dokterobgynpedalaman#papuapride #fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7617784394413067540,"Banyak perempuan ngalamin ini… tapi sering dianggap “normal”. 👀. Gatal, keputihan agak bau, atau ngg",health,1.0,False,manual_labeled,
dokteramiraobgyn,7616022924125916437,lepas kb suntik haid langsung memanjang normal gak sih?#fyp#,health,1.0,False,manual_labeled,
dokteramiraobgyn,7615196997955407125,banyak perempuan sepelekan hal ini padahal dampaknya parah untuk area miss v @Clogent#CLOGENT#Underw,health,1.0,False,manual_labeled,
dokteramiraobgyn,7614889697801751829,14 tahun menikah begini endingnya #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7611955889376988436,komunikasi sebelum pernikahan tentang mau punya anak atau tidak itu sangat penting#dokterobgynpedala,health,1.0,False,manual_labeled,
dokteramiraobgyn,7607104264225279252,bercak butih dimulut rahim akan jd awal mula kanker cervix jika tidak diobati #dokterobgynpedalaman#,health,1.0,False,manual_labeled,
dokteramiraobgyn,7607071577439489300,kalau kalian mau tau simak #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7604401957565926677,Akibat tidak pakai kb ya begini #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7603356511447895316,ayo segera pap smear sebelum kanker cervix menyerang #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7598078806976400660,ini buktinya kalau kalian tetap ngeyell #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7596147054666091797,mama nangis2 karena temannya meninggal kena kanker cervix #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
dokteramiraobgyn,7591814936058137877,test pack positif jangan lupa usg #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
doktergigitantri,7665536254238346516,Loose teeth aren’t always because of cavities.Sometimes it’s the tartar that’s been there for way to,health,1.0,False,manual_labeled,
doktermatahendra,7679741529761516808,"“Seperti mendapat mukjizat… seperti mendapatkan hidup yang baru.” 🥰✨. Sebuah kalimat sederhana, teta",health,1.0,False,manual_labeled,
doktermatahendra,7677140151973334280,Mata minus tinggi bisa bikin retina lepas? 👁️👓 Ya Fakta. Mata minus tinggi dapat meningkatkan risiko,health,1.0,False,manual_labeled,
doktermatahendra,7673465162447342866,"Masih muda kok kena katarak? Memang, katarak paling sering terjadi pada usia lanjut sebagai bagian d",health,1.0,False,manual_labeled,
doktermatahendra,7671874474974694664,"Usia baru 30 tahun, tapi mata sudah terasa sangat kering. Normal nggak sih? 👀Jawabannya: sangat seri",health,1.0,False,manual_labeled,
doktermatahendra,7669311896641670418,"Dulu sering dimarahi orang tua: ""Jangan baca di tempat gelap, nanti minus nambah!""Fakta atau mitos? ",health,1.0,False,manual_labeled,
