username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
drkevinmak,7622996546514062610,https://www.tiktok.com/@drkevinmak/video/7622996546514062610,False,2317,24,1800,657,"Top 5 makanan yang diam-diam bisa bantu kurangi nyeri haid 👀 Bukan obat, tapi kalau kamu rutin konsumsi — efeknya bisa bantu redain kram dari dalam. Masalahnya… banyak yang masih salah pilih makanan pas lagi haid 😅 Di video ini aku spill 5 yang paling efektif + kenapa bisa bantu ✨ ⚠️ Reminder: Kalau nyeri haid kamu sampai ganggu aktivitas, jangan dianggap normal ya. 💬 Kamu biasanya kalau haid paling sering ngerasain apa? #nyerihaid #haid #dismenore #kesehatanwanita #makanan",2026-09-05T19:58:27.805717,health,2026-09-07T12:45:13.794613
drkevinmak,7621506046418259207,https://www.tiktok.com/@drkevinmak/video/7621506046418259207,False,194,9,14,17,Beres lebaran kok malah gampang sakit? Padahal pas puasa lebih sehat… Biasanya karena pola makan & tidur berantakan → imun drop Jangan lupa support Vitamin D ya Kamu juga ngerasain? Komen “DROP” #k#kesehatant#tipskesehatanv#vitamindd#dayatahuntubuhimun,2026-09-05T20:02:09.995937,health,2026-09-07T12:34:32.862018
drkevinmak,7668522361007721736,https://www.tiktok.com/@drkevinmak/video/7668522361007721736,False,9369,240,2522,3402,"Buat kamu yang tiap pagi bersin-bersin karena alergi dingin, plis dengerin sampai habis ya! Bisa jadi ada hal yang selama ini kamu lewatkan. Share ke keluarga atau teman yang juga sering ngalamin! #AlergiDingin #Bersin #Alergi #Kesehatan #DokterKevinMak",2026-09-05T17:29:57.757099,health,2026-09-07T12:59:30.725241
drkevinmak,7680144333546294536,https://www.tiktok.com/@drkevinmak/video/7680144333546294536,False,708,15,87,129,SHARE ke temen kamu yang suka bunyiin jari tangan dan kaki!! Jangan lupa juga tambahin vitamin D3k2 dan kalsium untuk bantu kesehatan tulang tetap optimal ya! #infokesehatan #vitamind3k2 #kalsium #jaritangan #rematik,2026-09-05T16:48:32.250755,health,2026-09-07T12:33:11.578049
drkevinmak,7668558263440444680,https://www.tiktok.com/@drkevinmak/video/7668558263440444680,False,144,4,6,10,"Buat yang masih bingung minum vitamin apa buat rambut rontok, boleh coba 3 tips di video ini! #rambutrontok #tipsrambutrontok #vitaminrambut #rambuttipis",2026-09-05T17:32:29.946118,health,2026-09-07T13:03:40.204549
drkevinmak,7653383072821562632,https://www.tiktok.com/@drkevinmak/video/7653383072821562632,False,201,10,48,72,"Jujur kesel sih kalau munculnya di dagu dan rahang mulu, makannya tambahin zinc setelah makan ya! #jerawat #zinc #jerawatbatu #zincpicolinate #suplemenjerawat",2026-09-05T18:28:30.881575,health,2026-09-07T12:28:44.877817
drkevinmak,7668572882980670728,https://www.tiktok.com/@drkevinmak/video/7668572882980670728,False,105,4,3,13,Kalau kamu biasa bawa vitamin apa saat travelling? #vitamin #rekomendasivitamin #vitaminpemula #dosisvitamin #infokesehatan,2026-09-05T17:31:22.583575,not_health,2026-09-07T13:05:49.178836
drkevinmak,7677425269786873095,https://www.tiktok.com/@drkevinmak/video/7677425269786873095,False,368,24,47,205,"Replying to @Hi, Nad! Kalau kamu masih bingung, Vitamin D 4000 IU + magnesium itu diminumnya kapan dan apakah boleh barengan? Jangan asal ikut dosis orang lain ya. Vitamin itu bukan “semakin banyak semakin bagus” #VitaminD #VitaminD3 #Magnesium #VitaminD4000IU #suplemen",2026-09-05T16:57:48.892286,health,2026-09-07T12:59:16.258039
drkevinmak,7659988994003881234,https://www.tiktok.com/@drkevinmak/video/7659988994003881234,False,25700,256,9800,8744,"Kalau perut buncitmu sampai “ngintip” duluan pas sembunyi di balik tembok… Saatnya mulai ubah kebiasaan! Ikuti tips di video ini dan lakukan secara konsisten. Kalau menurutmu bermanfaat, jangan lupa share ke teman yang lagi berjuang mengecilkan perut ya! #perutbuncit #lemakperut #dietsehat #turunberatbadan #fatloss",2026-09-05T18:01:15.853264,health,2026-09-07T13:09:11.381764
drkevinmak,7629136826837585160,https://www.tiktok.com/@drkevinmak/video/7629136826837585160,False,166,4,38,31,"Sering ngorok tiap malam? Bisa jadi otot saluran napas kamu kurang relaks — salah satu yang berperan: magnesium. Komen kalau kamu atau pasangan ngalamin, dan share biar gak kamu doang yang keganggu . . . #ngorok #sleepapnea #magnesium #tidursehat #susahtidur",2026-09-05T19:38:20.500964,health,2026-09-07T13:02:08.340508
drkevinmak,7604135631337360658,https://www.tiktok.com/@drkevinmak/video/7604135631337360658,False,274,55,39,86,Replying to @Nanaa kalau kamu udah pernah minum kolagen newlab? Coba spill hasilnya ya ✅ #infokesehatan #newlab #kolagen #rekomendasikolagen #sacetylglutathione,2026-09-06T10:40:41.083580,health,2026-09-07T13:13:12.218021
drkevinmak,7677970975778016520,https://www.tiktok.com/@drkevinmak/video/7677970975778016520,False,15400,194,10000,4376,"Perut buncit jangan cuma dianggap masalah penampilan. Lemak di perut bisa berkaitan dengan penumpukan lemak di organ, termasuk fatty liver. Jadi, kalau lingkar perut terus bertambah, jangan hanya fokus diet untuk mengecilkan perut, tapi perhatikan juga kesehatan metabolik. #PerutBuncit #FattyLiver #LiverSehat #KesehatanMetabolik #GayaHidupSehat",2026-09-05T17:01:31.819132,health,2026-09-07T12:45:43.742586
drkevinmak,7672068645857660178,https://www.tiktok.com/@drkevinmak/video/7672068645857660178,False,316,3,32,71,Kalau kamu udah minum vitamin apa aja selama menyusui? Komen ya ✅ #busui #vitamin #vitaminbusui #vitamind #nutrimax,2026-09-05T17:24:53.163438,health,2026-09-07T12:36:40.688421
drkevinmak,7648290096608857352,https://www.tiktok.com/@drkevinmak/video/7648290096608857352,False,142,2,14,48,"Keputihan yang tidak normal bisa bikin nggak nyaman, gatal, mengganggu aktivitas, bahkan membuat sebagian wanita jadi kurang percaya diri. Kalau keputihan berubah warna, berbau menyengat, disertai gatal atau nyeri, jangan dianggap sepele karena bisa menjadi tanda adanya masalah yang perlu diperiksa. Pernah mengalami keputihan yang bikin nggak nyaman? #Keputihan #KesehatanWanita #WanitaSehat #FeminineHealth #IntimateHealth",2026-09-05T18:42:28.637488,health,2026-09-07T12:48:33.464405
drkevinmak,7677423468052221202,https://www.tiktok.com/@drkevinmak/video/7677423468052221202,False,337,6,28,87,"Usia 40-an, kok badan mulai kerasa banyak keluhan? Usia memang bertambah, tapi bukan berarti kesehatan harus ikut menurun. Yuk, mulai lebih peduli sama tubuh dari sekarang! Share ke teman yang mulai masuk usia 40-an & komen #Usia40an #SehatDiUsia40 #TipsKesehatan #HidupSehat #Kesehatan",2026-09-05T16:55:34.619067,health,2026-09-07T13:00:45.181265
drkevinmak,7601538691395292423,https://www.tiktok.com/@drkevinmak/video/7601538691395292423,False,524,33,44,203,"Kulit kusam pas puasa, mau Lebaran pengen glowing? Masalahnya sering bukan di skincare. Kurang tidur, pola makan berubah, stres → radikal bebas naik 📈 Makanya antioksidan wajib dikonsumsi, apalagi bulan puasa sampai Lebaran biar kulit lebih cerah, sehat, dan nggak keliatan capek ✨ #Antioksidan #GlowingSaatPuasa #KulitGlowing #PuasaSehat #SkinFromWithin",2026-09-06T10:46:37.411805,health,2026-09-07T13:05:09.931765
drkevinmak,7665873729720782098,https://www.tiktok.com/@drkevinmak/video/7665873729720782098,False,24600,412,1814,7205,"Baru minum B complex, kok nafsu makan jadi meningkat? Tenang, hal ini bisa terjadi pada sebagian orang karena vitamin B berperan dalam metabolisme dan produksi energi tubuh. #VitaminBComplex #VitaminB #NafsuMakan #Suplemen #Kesehatan",2026-09-05T17:40:46.364273,health,2026-09-07T12:59:18.802150
drkevinmak,7610001813651164424,https://www.tiktok.com/@drkevinmak/video/7610001813651164424,False,402,10,17,49,"Kepada Yth. Lambung, Dimohon kerjasamanya selama bulan puasa. 🙏 Jangan kaget. Jangan protes. Jangan tiba-tiba perih pas adzan Maghrib 😭 Karena pola makan berubah, jam makan berubah, asam lambung juga bisa ikut berubah. Makanya selain atur pola buka puasa yang benar, jangan lupa jaga keseimbangan bakteri baik di usus dengan probiotik. Lambung tenang → puasa pun nyaman #Probiotik #ProbiotikHarian #ProbiotikPuasa #LambungSehat #AsamLambung",2026-09-06T10:30:06.425270,health,2026-09-07T12:43:51.780338
drkevinmak,7621870587429915922,https://www.tiktok.com/@drkevinmak/video/7621870587429915922,False,1643,46,146,408,"Paha & betis pegel terus jangan cuma dibilang capek 😅 Bisa jadi tubuh lagi kekurangan magnesium—mineral penting buat otot biar gak kaku, gak gampang spasme, dan lebih relax Apalagi kalau sering olahraga, hiking, atau duduk lama → kebutuhan magnesium makin tinggi Kalau diabaikan, ujungnya bisa sampai butuh fisioterapi Mulai perhatiin dari sekarang sebelum makin parah 👇 Udah pernah ngerasain pegel kayak gini? #magnesium #ototpegel #pegalkaki #kesehatanotot #fisioterapi",2026-09-05T20:00:35.093120,not_health,2026-09-07T12:17:27.342224
drkevinmak,7596231024904834322,https://www.tiktok.com/@drkevinmak/video/7596231024904834322,False,906,64,160,281,"Vitamin D3 membantu penyerapan kalsium untuk tulang dan gigi yang kuat. Vitamin K2 membantu mengarahkan kalsium ke tulang, bukan ke pembuluh darah. Penting untuk tumbuh kembang dan daya tahan tubuh anak, terutama yang jarang kena sinar matahari. Gunakan sesuai dosis usia dan konsultasikan bila perlu. #VitaminAnak #D3K2 #tumbuhkembanganak",2026-09-06T11:05:13.642463,health,2026-09-07T13:09:47.432381
drkevinmak,7642273287233342728,https://www.tiktok.com/@drkevinmak/video/7642273287233342728,False,41600,336,14600,10500,"Double chin kadang bukan cuma soal gemuk 👀 Postur, tidur, kebiasaan nunduk, sampai lifestyle juga bisa ngaruh. Kalau akhir-akhir ini makin keliatan jelas di kamera coba ikutin tips di video ini dulu Share ke temen yang tiap buka kamera depan langsung kaget sendiri #doublechin #tipswajah #selfcare #healthtips #fyp",2026-09-05T18:59:49.053317,health,2026-09-07T12:59:54.466559
ikhsanqthii,7652615074300939521,https://www.tiktok.com/@ikhsanqthii/video/7652615074300939521,False,129000,1005,14600,4322,Hikmah yang bisa diambil: beliin tiket konser 👍👍,2026-09-06T16:59:16.228600,not_health,2026-09-07T12:57:04.097085
ikhsanqthii,7678647164427341072,https://www.tiktok.com/@ikhsanqthii/video/7678647164427341072,False,1369,87,143,83,Replying to @annisa begitu 👍,2026-09-06T15:45:02.383323,health,2026-09-07T12:49:48.040264
ikhsanqthii,7614468379721600257,https://www.tiktok.com/@ikhsanqthii/video/7614468379721600257,False,8111,72,231,49,Ka Vidi… selamat jalan… terima kasih atas banyak nasihatnya walaupun pertemuan kita amat sangat singkat 😢😢😭😭😭,2026-09-06T18:35:21.112468,not_health,2026-09-07T12:33:00.273260
ikhsanqthii,7676113285267197205,https://www.tiktok.com/@ikhsanqthii/video/7676113285267197205,False,3764,55,189,165,Buat yang badannya sering gampang drop 🙏,2026-09-06T15:51:14.302669,health,2026-09-07T13:05:00.403930
ikhsanqthii,7664986424256597268,https://www.tiktok.com/@ikhsanqthii/video/7664986424256597268,False,93300,670,13500,9939,"Dan kalau malam hari mau main hp, boleh coba nyalain night modenya… biar sinar birunya berkurang 👍👍",2026-09-06T16:22:11.682460,health,2026-09-07T13:14:26.730618
ikhsanqthii,7603204834275249429,https://www.tiktok.com/@ikhsanqthii/video/7603204834275249429,False,47500,1379,14800,9857,Intinya kalau anak itu sering pi*isnya gak lancar coba liat bagian preputium (kul*p). Soalnya kadang suka lengket dan jadi sumber infeksi,2026-09-06T19:07:03.970241,health,2026-09-07T13:01:12.172125
ikhsanqthii,7632354273455590673,https://www.tiktok.com/@ikhsanqthii/video/7632354273455590673,False,22100,620,230,207,DOKTER GANTENG KEMBALI PRAKTEK 🥸😎 #aamiin,2026-09-06T17:52:01.815455,not_health,2026-09-07T12:34:36.805472
ikhsanqthii,7650284559845559573,https://www.tiktok.com/@ikhsanqthii/video/7650284559845559573,False,52400,519,5153,1720,Demikian 🙏,2026-09-06T17:05:56.246405,health,2026-09-07T13:01:46.781942
ikhsanqthii,7642359020430347537,https://www.tiktok.com/@ikhsanqthii/video/7642359020430347537,False,285800,714,4853,11700,Demikian sekilas info buat pertolongan pertama terpatuk ular 👍👍 TOLONG DISIMAK!,2026-09-06T17:28:45.867328,health,2026-09-07T13:00:54.832254
ikhsanqthii,7648299375352990992,https://www.tiktok.com/@ikhsanqthii/video/7648299375352990992,False,90400,2227,3208,760,Kasian.,2026-09-06T17:12:14.303164,not_health,2026-09-07T12:56:32.689876
ikhsanqthii,7676004881324444949,https://www.tiktok.com/@ikhsanqthii/video/7676004881324444949,False,124400,1824,7273,1460,"Hidup kadang kadang, kadang kidding",2026-09-06T15:52:20.817431,not_health,2026-09-07T12:40:10.779588
ikhsanqthii,7655920520289946901,https://www.tiktok.com/@ikhsanqthii/video/7655920520289946901,False,6687,101,132,54,😊,2026-09-06T16:49:30.718710,not_health,2026-09-07T12:55:03.295270
ikhsanqthii,7662024159127407873,https://www.tiktok.com/@ikhsanqthii/video/7662024159127407873,False,4489,88,76,38,Day-2,2026-09-06T16:31:32.433834,not_health,2026-09-07T12:46:22.036165
ikhsanqthii,7675646419214077204,https://www.tiktok.com/@ikhsanqthii/video/7675646419214077204,False,1118,50,13,28,Replying to @roti.goreng,2026-09-06T15:52:47.659177,health,2026-09-07T13:06:30.833850
ikhsanqthii,7607423362800913685,https://www.tiktok.com/@ikhsanqthii/video/7607423362800913685,False,326300,2438,22900,18400,"Apakah boleh makan makanan begituan ketika sahur? Ya boleh2 aje, cuman kalo gampang laper abis itu jangan protes 🙏🙏😌😌 #izinn @proem1indonesia",2026-09-06T18:55:51.048591,health,2026-09-07T12:42:43.208740
ikhsanqthii,7644894664302071061,https://www.tiktok.com/@ikhsanqthii/video/7644894664302071061,False,21200,211,1062,821,Jadi jangan remehin soal microsleep #microsleep #drIkhsan #aromakopi,2026-09-06T17:21:08.966739,health,2026-09-07T12:58:32.456096
ikhsanqthii,7627459902327262485,https://www.tiktok.com/@ikhsanqthii/video/7627459902327262485,False,55400,295,1719,2208,"Kalau kalian sering ngantuk habis makan itu bisa aja disebabin karena hipoglikemia reaktif, intinya penurunan gula darah tiba-tiba, ini terjadi akibat respon insulin buat nurunin gula darah secepat mungkin. Nah, kalo sering terjadi kayak gini coba cek gula ya terutama HbA1c! Karena bisa aja udah masuk ke tanda2 pre-diabet…",2026-09-06T18:02:09.557511,health,2026-09-07T12:17:28.851508
ikhsanqthii,7651232478878764309,https://www.tiktok.com/@ikhsanqthii/video/7651232478878764309,False,1726,62,32,43,Kalo klean ke Lampung wajib ke sini menurut gue 👍,2026-09-06T17:02:45.872589,not_health,2026-09-07T13:05:51.640669
ikhsanqthii,7592497092338273557,https://www.tiktok.com/@ikhsanqthii/video/7592497092338273557,False,90100,2744,12300,3763,"Maafkan, klarifikasi dikit. Aku baru tau harga belalang mahallll kalo dijual (soalnya taunya dulu tinggal ambil/nangkep - terus kita goreng deh) 🤣🤣🤣 jadi dengan komparasi harga yg cukup mahal emang better telur guysss Nb: bisa jadi opsi kalo dirumahnya deket sawah (alias tinggal nangkep) 👍👍👍",2026-09-06T19:33:05.609831,not_health,2026-09-07T12:33:23.268064
ikhsanqthii,7667760710994365716,https://www.tiktok.com/@ikhsanqthii/video/7667760710994365716,False,767,19,21,11,Bro lagu kita sudah masuk sanubari emak2 bro 🙏,2026-09-06T16:17:04.680012,not_health,2026-09-07T12:45:27.494285
ikhsanqthii,7652949141139524885,https://www.tiktok.com/@ikhsanqthii/video/7652949141139524885,False,9671,90,133,143,Jangan lupaa ikutannn 🤣🤣🤣,2026-09-06T16:58:49.579931,not_health,2026-09-07T12:17:32.980552
ikhsanqthii,7670064389654940944,https://www.tiktok.com/@ikhsanqthii/video/7670064389654940944,False,2108,20,121,87,👍👍,2026-09-06T16:10:06.452435,health,2026-09-07T13:03:54.502647
drrichardlee,7617329417924119816,https://www.tiktok.com/@drrichardlee/video/7617329417924119816,False,3902,36,243,441,DOWNLOAD 25: DOSA INI DI ANGGAP SEPELE?! PADAHAL SIKSA KUBURNYA SADIS!! Managed by Admin,2026-09-06T11:43:49.272321,not_health,2026-09-07T12:49:11.044441
drrichardlee,7611035999073815828,https://www.tiktok.com/@drrichardlee/video/7611035999073815828,False,78100,1218,1223,4452,Makanan timur tengah favorite kalian apa?,2026-09-06T11:55:54.370135,not_health,2026-09-07T12:31:00.605800
drrichardlee,7599609316043132181,https://www.tiktok.com/@drrichardlee/video/7599609316043132181,False,11500,468,345,460,Kangen samsudin.. Gak ada dia gak rame..,2026-09-06T12:41:49.368421,not_health,2026-09-07T12:44:25.969613
drrichardlee,7671208856650894600,https://www.tiktok.com/@drrichardlee/video/7671208856650894600,False,7474,238,134,358,"doktif di tegur hakim, pesan terakhir menohok. Post by admin",2026-09-06T11:32:42.664447,not_health,2026-09-07T12:17:37.307930
drrichardlee,7594035593504443668,https://www.tiktok.com/@drrichardlee/video/7594035593504443668,False,905,71,22,62,❤️❤️,2026-09-06T12:47:09.379725,not_health,2026-09-07T12:46:34.124188
drrichardlee,7666411270253366549,https://www.tiktok.com/@drrichardlee/video/7666411270253366549,False,23000,409,471,952,org terdidik mana mungkin beli tidak di platform resmi _post by Admin.,2026-09-06T11:35:05.465815,not_health,2026-09-07T12:32:00.217446
dr.ziee,7598160561125330184,https://www.tiktok.com/@dr.ziee/video/7598160561125330184,False,2073,33,56,303,"Ada tipe wajah yang nggak butuh effort berlebihan buat kelihatan mahal. Bukan karena satu fitur yang paling menonjol, tapi karena semuanya seimbang. Di Suzy, bagian lower face-nya proporsional. Nggak terlalu tajam, nggak berat. Hasilnya: ekspresi wajah terlihat calm, dewasa, dan enak dilihat lama-lama. Makanya gaya rambut bergelombang lembut dan makeup yang rapi tapi nggak tebal justru bekerja lebih baik di wajah seperti ini. Bukan buat “nambah cantik”, tapi buat nggak merusak keseimbangannya. Dalam aesthetic, wajah yang terlihat mahal itu jarang soal “ditambah”. Lebih sering soal tahu kapan harus berhenti. Save kalau kamu baru sadar: kadang yang bikin look kelihatan elegan itu bukan effort ekstra, tapi keputusan buat tetap sederhana 🤍 Next bahas dan bedah kecantikan artis korea siapa lagi ya? #detectZIE #DrZieTalks #FacialBalance #baesuzy",2026-09-05T15:52:17.351731,health,2026-09-07T13:03:30.587419
dr.ziee,7648264637317795080,https://www.tiktok.com/@dr.ziee/video/7648264637317795080,False,3641,24,69,269,"Selain ganggu orang orang, ternyata bau mulut itu salah satu tanda kalo mulut kamu bermasalah. That’s why jaga kesehatan mulut daily tuh penting banget, salah satunya gusi tapi banyak orang Indonesia yang nggak aware. #baumulut #gumvestment #pepsodentgumexpert @tanyapepsodent",2026-09-05T15:26:25.775378,health,2026-09-07T12:17:56.844602
dr.ziee,7601024859497385234,https://www.tiktok.com/@dr.ziee/video/7601024859497385234,False,2632,10,394,366,"Mungkin kamu nggak pernah kepikiran kalo hal sesimpel ini itu habit buruk yang bikin sakit. Tips aku biar makanan-makanan kamu aman dan awet walaupun disimpen, searching dulu optimalnya simpen di mana, di suhu berapa. Karena setiap jenis makanan itu treatmentnya beda.",2026-09-05T15:49:22.995880,health,2026-09-07T13:12:17.717975
dr.ziee,7666037061480238343,https://www.tiktok.com/@dr.ziee/video/7666037061480238343,False,1015,3,17,87,"Campuran sabun + pasta gigi + baking soda memang bisa membuat air flush lebih berbusa dan sedikit lebih wangi. Tapi perlu dibedakan antara: ✔️ terlihat bersih ✔️ benar-benar bersih secara higienis. Pasta gigi bukan disinfektan, dan warna birunya bukan tanda toilet jadi bebas kuman. Kalau memang ingin membersihkan toilet secara efektif, tetap gunakan produk toilet cleaner yang memang diformulasikan untuk mengangkat kerak, membunuh mikroorganisme tertentu, dan menjaga kebersihan toilet.",2026-09-05T15:13:25.043887,health,2026-09-07T13:13:41.135234
dr.ziee,7635140801764297991,https://www.tiktok.com/@dr.ziee/video/7635140801764297991,False,34200,209,8464,19600,"pilih sepatu anak itu ternyata nggak sesimpel “yang penting lucu”. Ada hal yang lebih penting justru! Karena buat anak, sepatu itu bukan aksesori. Itu bagian dari keseharian mereka yang dipakai lari, loncat, eksplor sana-sini. Jadi yes, boleh gemes sama modelnya. Tapi tetap utamain yang punya kriteria ini ya. Salah satu yang bisa masuk budget banyak moms kayaknya sih @STUVWEAR ya #sepatuanak",2026-09-05T15:34:03.190881,health,2026-09-07T13:00:02.905764
dr.ziee,7654198547910380807,https://www.tiktok.com/@dr.ziee/video/7654198547910380807,False,411,17,23,106,"Kalau kulit kamu gampang jerawatan, bukan berarti kamu harus diet ekstrem atau takut semua makanan ya. Tapi coba mulai dari pilihan yang lebih acne-skin friendly. Misalnya, kalau biasanya minum kopi susu manis tiap hari, coba ganti jadi kopi less sugar, susu low fat, atau plant-based milk yang cocok di kamu. Kalau lagi pengen ngemil, instead of snack tinggi gula, coba pilih greek yogurt plain, buah, kacang secukupnya, atau dark chocolate yang nggak terlalu manis. Untuk karbo, nggak harus stop nasi. Tapi coba kombinasikan dengan protein dan serat, misalnya nasi + ayam/telur/ikan + sayur, supaya gula darahnya nggak spike terlalu tinggi. Dan satu hal yang sering dilupain: minum air cukup. Karena kulit yang dehidrasi bisa lebih gampang terasa kusam dan barrier-nya nggak optimal. Ingat ya, makanan bukan satu-satunya penyebab jerawat. Tapi pilihan kecil yang lebih seimbang bisa bantu kulit kamu lebih stabil. Jadi bukan anti makan enak, tapi belajar pilih yang lebih ramah buat acne-prone skin.",2026-09-05T15:20:45.584431,health,2026-09-07T12:46:44.396095
gelarsramdhani,7663276620135927048,https://www.tiktok.com/@gelarsramdhani/video/7663276620135927048,False,54,5,0,1,"Barakallahu fii umrik selamat ulang tahun untuk sahabat saya Kang Ghibran Maulana Suherman, S.M",2026-09-06T13:11:13.680300,not_health,2026-09-07T13:14:18.888691
